id;id_str;screen_name;location;description;url;followers_count;friends_count;listed_count;created_at;favourites_count;verified;statuses_count;lang;name;bot
2608082672;2608082672;_The_Thief;The Great Underground Empire;What @youarecarrying giveth, the Thief may taketh. A hyperactive fiction bot by @samplereality.;;421;1636;34;Sun Jul 06 18:42:40 +0000 2014;0;FALSE;4701;en;The Thief;1
14052388;14052388;botanicalls;New York, NY;Giving plants a voice!;http://t.co/QPN05gn9z2;413;148;37;2/28/2008 1:06;0;FALSE;22;en;Botanicalls;1
4179589245;4179589245;NicenessBot;Dev: @Balbonator;Send a direct message mentioning people you really like :)                  (I'm a bot, and I do only use the @ of who you mention) (I'm a bit busy, be patient);;1479;3;11;Fri Nov 13 15:30:16 +0000 2015;19;FALSE;32440;es;__;1
2390014363;2390014363;itsthisyear;The Present;All the things we should have or do or know by now. (bot by @RobertVinluan.  #botAlly) BEST OF 2014: http://t.co/uEnYFb68eV;;252;2;38;Fri Mar 14 23:08:49 +0000 2014;70;FALSE;15823;en;What Year Is It;1
582070651;582070651;LettsScience;Cambridge, UK;Bringing you a selection of the latest research in biochemistry and biophysics.;http://t.co/V7GdRTdtKv;163;206;11;5/16/2012 18:45;12;FALSE;502;en;James A. Letts;1
7,27E+19;7.27E+17;AkashLahuKale7;;;;3;30;0;01/05/2016 10:43;0;FALSE;1;en;Akash Lahu Kale;1
2891174513;2891174513;MusicReviewBot;;Bot that tweets reviews of fictional songs by fictional bands. I either like or don't like a song. By @amarriner;https://t.co/grKjrCjsO8;65;0;21;Mon Nov 24 18:58:09 +0000 2014;0;FALSE;10069;en;Music Review Bot;1
1533777176;1533777176;botALLY;;Lotte McNally, #botALLY ‰Û¢ avatar https://t.co/4Oa0jsUp8l ‰Û¢ header https://t.co/Jj4iT1K37I ‰Û¢;;6766;3006;169;6/20/2013 12:19;83;FALSE;79860;en;Lotte McNally;1
21870796;21870796;Opportunitweets;;Opportunity is Knock... Tweeting!;;1637;1770;18;2/25/2009 14:33;2;FALSE;66824;en;Opportunity Tweets;1
2203838767;2203838767;BecauseBot;;This is a bot to explain things like love and hate. Why? Because bots. Crufted with care by @samplereality.;;116;0;39;Tue Nov 19 22:15:53 +0000 2013;0;FALSE;8421;en;Because Bot;1
2744635545;2744635545;scheideggermaia;London, England;;;24;712;1;8/16/2014 19:08;2;FALSE;22;en-gb;Christiano Maia;1
51417900;51417900;thedreamstream;IN UR HEAD WHEN U SLEEP;So we all love hearing about other ppls dreams, yah?!  Well lets see what the whole world is dreaming!;;239;344;15;6/27/2009 11:48;0;FALSE;9347;en;The Dream Stream;1
1912617043;1912617043;_primes_;;"Every prime number, eventually. (Or the heat death of the universe; whichever happens first.)";https://t.co/XxesUvTCrB;8073;1;118;Fri Sep 27 23:33:58 +0000 2013;0;FALSE;29984;en;Prime Numbers;1
8,41E+19;8.41E+17;ShakirVip;Shakir Chodhri ;Shakir Chodhri  i;;29;97;0;12/03/2017 18:48;0;FALSE;3;en;Shakir Chodhri vip;1
8,41E+19;8.41E+17;storum_alona;;;None;0;20;0;Sun Mar 12 18:04:01 +0000 2017;0;FALSE;0;en;Alona Storum;1
8,26E+19;8.26E+17;yannalynn29;National Capital Region;Tired of working? Hate your job? Wanna get out of debt? Want more money? Check  it now!  https://t.co/mLKVs1VANF;https://t.co/Gsw6eD9wrv;372;1136;1;1/30/2017 1:17;1;FALSE;46;en;Yanna;1
3027305319;3027305319;TwoJournalists;;Comedy is when you take two tweets from journalists and then confuse them.;;6;0;5;Mon Feb 09 23:12:40 +0000 2015;0;FALSE;2751;en;TwoJournalists;1
3299539696;3299539696;DrAngryBot;;Throw away your other Twitch bots. I'm the best Twitch bot you'll ever find. For support, visit https://t.co/MjyvbaH6TN.;http://t.co/2RMXHTT803;16748;41;11;Tue May 26 16:18:10 +0000 2015;20542;FALSE;837;en;DrAngryBot;1
2584769029;2584769029;howxisthatybot;Australia;inspiration: http://t.co/zjL2YMy52e // by @dbaker_h;;204;0;28;Mon Jun 23 23:35:09 +0000 2014;2;FALSE;23502;en;how X is that Y;1
21437491;21437491;nz_quake;New Zealand;New Zealand earthquake feed (unofficial). Tweets whenever GeoNet reports new quake (a few times per week). Maintained by @slyall;http://t.co/8anNQN8D;12853;13;453;Fri Feb 20 21:43:58 +0000 2009;0;FALSE;4874;en;NZ Earthquake Bot;1
7,98E+19;7.98E+17;OwenPallettSwap;The Arctic Circle;Electric eyes judge the elastic city. 1/day. Bot by @tullyhansen. #NaBoMaMo #10;https://t.co/YPdxQUqVEG;16;3;5;Mon Nov 14 11:31:02 +0000 2016;1;FALSE;119;en;OwenPallettSwap _ô_Â;1
20065936;20065936;mental_floss;New York/Birmingham/London;Amazing facts from the good people at mental_floss magazine.;https://t.co/JS1JgWpVdG;592885;13699;13723;02/04/2009 16:25;3716;TRUE;51157;en;Mental Floss;1
2153665453;2153665453;lawandorderexo;Space;Investigating crimes against exosaurs.;;36;0;12;Thu Oct 24 21:11:47 +0000 2013;1;FALSE;394;en;Law & Order: EXO;1
2820113721;2820113721;ChIP_seq;Cambridge;A PubMed RSS feed for ChIP-seq [title/abstract], by dlvr.it, http://t.co/TtLmRH21JP, and @CIgenomics;http://t.co/9pLKwZNIMt;392;0;17;10/09/2014 18:11;0;FALSE;1325;en;ChIP_seq;1
2875327857;2875327857;LegoSpaceBot;SPACESHIP;I'll post pictures of Lego Space stuff from the Classic and System eras. Average 1 picture every 2 hours.;https://t.co/j8pH7SjCJU;5476;385;96;Thu Nov 13 17:30:05 +0000 2014;4;FALSE;5846;es;Lego Space Bot;1
2954476299;2954476299;judgxx;Nemaha city, IA, USA;It is a thousand times better to have common sense without education than to have education without common sense.;;22;2107;1;01/01/2015 09:10;297;FALSE;387;en;Jude Gonzalez;1
8,25E+19;8.25E+17;muejiiz1991;Wurtland city, KY, USA;UITS Provides Kennesaw State with the technology necessary for faculty, staff, and students to carry out academic collaboration, research and innovation.;;3;230;0;1/27/2017 11:16;23;FALSE;25;en;Philip Bailey;1
8,03E+19;8.03E+17;dwightmitchellz;Suttons Bay village, MI, USA;Artist and Social Entrepreneur. Since 2007 i have been on a mission of   USING ART TO CHANGE LIVES.;;2;352;0;11/28/2016 0:50;23;FALSE;44;en;dwightmitchellz;1
1948423238;1948423238;exoslash;;It's lonely out in space. Rookie @exoriders paired off, every ten-after.;;51;0;19;Wed Oct 09 02:41:44 +0000 2013;0;FALSE;13622;en;Mounting Tension;1
2185110726;2185110726;trendagainst;;"‰Û_#twitter‰Û¼ would be woefully incomplete without ‰Û_#cardsagainsthumanity‰Û¼. (by @bstreiff; now offline)";;61;3;12;Sat Nov 09 21:58:54 +0000 2013;0;FALSE;6000;en;TrendAgainstHumanity;1
3347203689;3347203689;RestroomGender;Bathrooms, Everywhere;random restroom gender sign generator. extant (and not so extant) genders with random symbols. bot by @lichlike / @tylercallich;;3569;6;137;Sat Jun 27 04:47:30 +0000 2015;134;FALSE;2459;en;Restroom Genderator;1
8,25E+19;8.25E+17;jansfarmera;Marshall city, MO, USA;MICANs, unite.;;2;262;0;1/27/2017 11:42;13;FALSE;19;en;Janyce Smith;1
8,40E+19;8.40E+17;laobadengni;Hacienda Heights, CA;îô_Çé_Ö¿__Î«__‹¥_ë¬©_šï_éåÎ_©Î_©_ìŠ_ŸÈÎ«_ÎË€_€ƒÜó‰;;11;201;0;09/03/2017 04:08;26;FALSE;5;en;Weimin Chen;1
4047811714;"""4047811714""";"""Gravity_Ireland""";"""Galway, Ireland""";"""Social Media Management, SEO, Web Design, Graphic Design and Event Management. Follow us for good luck! Luck is VAT exempt. Instagram: @gravity_ireland""";"""https://t.co/7UIrQ4Yg0G""";1226;2636;24;"""Mon Oct 26 17:48:17 +0000 2015""";25;FALSE;664;"""en""";"""GravityEntertainment""";1
7,87E+19;7.87E+17;HEoxt25;Cleveland town, VA, USA;The Association of Ontario Midwives is the professional body representing midwives and the profession of midwifery in Ontario. Tweets by communications staff.;;1;455;0;10/14/2016 20:24;72;FALSE;121;en;HEoxt25;1
767839495;767839495;EquestrianBot;;Beep Boop.;;57;1;10;8/19/2012 16:28;0;FALSE;79525;en;Jimmy Bot;1
2400443496;2400443496;NailbiterBot;The Internet;Tweeting when a men's or women's NCAA #MarchMadness basketball game is close with under 3:00 left. Built by WNYC's @datanews team.;https://t.co/AltV07o7yc;1211;1;35;Thu Mar 20 21:01:51 +0000 2014;0;FALSE;160;en;Nailbiter Bot;1
8,02E+19;8.02E+17;edrad90;Tennessee village, IL, USA;Song writer/performer keepin hiphop in its truest form representin darkside u.c.o.n.n. Records we miss u chu;;0;338;0;11/26/2016 2:21;32;FALSE;35;en;edrad90;1
8,22E+19;8.22E+17;fluffmaster7000;;;;0;98;0;18/01/2017 23:11;0;FALSE;2;en;Greg Neese;1
2878888502;2878888502;TinyCrossword;;Generates tweet-sized crosswords once per day. Be the first to @ reply with your solution! A bot by @gangles, words & hints from Simple English @Wikipedia.;https://t.co/xQyRjOicV4;131;1;26;10/27/2014 1:14;0;FALSE;1622;en;Tiny Crossword;1
2570899740;2570899740;businessman_exe;working late;Finally, more businessmen. // bot by @ckolderup #botALLY;;247;0;53;Mon Jun 16 13:08:45 +0000 2014;2;FALSE;17811;en;Businessman.exe;1
2474042306;2474042306;supervocalic;;Sundry all-vowel chirps. A, E, I, O & U ‰ÛÓ w/ no duplicates. A dumb Twitter bot. Built by @santheo / @pzlr.;http://t.co/QHgTd58Ibp;85;13;2;Fri May 02 13:40:27 +0000 2014;1637;FALSE;115;en;Supervocalic;1
2372286949;2372286949;BioinformaticsP;;New papers from: Oxford Bioinformatics, Briefings in Bioinformatics, BMC Bioinformatics, SCFBM, PLOS CB, ACM/IEEE. Generated with twitterfeed;;284;29;31;03/04/2014 18:54;1;FALSE;4865;en;Bioinformatics Feeds;1
3180272609;3180272609;AvengerEngineer;;Bridging the gap between telecommunications construction & engineering.;http://t.co/90K6ful8f9;5259;3881;65;4/18/2015 18:32;83;FALSE;545;en;Avenger Engineering;1
2277757998;2277757998;flippedconcept;;everything is flipped - by @negatendo - #botALLY;;176;16;25;Sun Jan 05 15:36:10 +0000 2014;4;FALSE;5040;en;Flipped Concept;1
2720832374;2720832374;rulesofcards;;A bot that generates rules for impossible card games. By @atduskgreg.;;66;1;13;Sun Aug 10 04:34:16 +0000 2014;0;FALSE;2989;en;Rules of Cards;1
3052517302;3052517302;TransxnNoiseBot;;Scholar alerts on transcriptional noise, made by @biochemistries;https://t.co/rLn3sVBxHq;36;0;9;2/22/2015 11:29;0;FALSE;416;en;Transcrp'n noise bot;1
3317221923;3317221923;future_junk;In a rusty cargo container.;A bot that generates random malfunctioning equipment, created by @notinventedhere using http://t.co/XpDujaprri;;633;43;65;Wed Jun 10 12:38:11 +0000 2015;76;FALSE;1627;en;Future Junk;1
8,41E+19;8.41E+17;JusticeUmoren;;;;7;163;0;3/13/2017 23:48;0;FALSE;1;en;Justice Umoren;1
7,54E+19;7.54E+17;follow3dcliff;;free follow from @3dclifford!! follow her if u would like :);;55;1343;0;Fri Jul 15 03:31:05 +0000 2016;0;FALSE;0;en;read bio;1
7,93E+19;7.93E+17;johnettaj26;Irwin city, IA, USA;Farpoint Ventures funds startups who have proven their product in the local market, then our global offices act as your sales force to help you expand globally.;;5;505;0;10/30/2016 10:37;90;FALSE;114;en;johnettaj26;1
177502839;177502839;metagenomics;;News Feed dedicated to scientific information on the human microbiome, gut microbiota, metagenomics. For mainstream info check @microbiome;;5730;951;223;08/12/2010 08:50;3634;FALSE;16205;en;Microbiome Live News;1
7,08E+19;7.08E+17;choochoobot;Deserts, Forests, Beaches, etc;A mighty locomotive sweeps through rugged landscapes. // Eine mÌ_chtige Dampflokomotive braust durch winzige Landschaften. PÌ_nktlich alle 4 Stunden. // by @xor;;4956;7;202;Fri Mar 11 01:28:52 +0000 2016;100;FALSE;2179;en;trains botting;1
8,02E+19;8.02E+17;mdmorrisx84;North Spearfish, SD, USA;Photog;;2;350;0;11/25/2016 22:42;20;FALSE;21;en;mdmorrisx84;1
7,71E+19;7.71E+17;goldenratiobot;The Internet;nature is beautiful! i'm a bot that tweets 5x/day. built by @lanewinfield;;533;2;34;Thu Sep 01 02:24:40 +0000 2016;2;FALSE;1056;en;Golden Ratio Bot;1
2955212687;2955212687;ionxhsuper;West Conshohocken borough, USA;Serbia is a beautiful European country, with rich history, culture, welcoming and loving people and great night life and strong art and cafe culture.;;8;725;0;01/01/2015 18:06;172;FALSE;191;en;ionxhsuper;1
3003428519;3003428519;sRNAPapers;;;;98;8;14;1/28/2015 16:10;2;FALSE;3375;en;Small RNA papers;1
2617339802;2617339802;winter_py;;moody winter scenes in your timeline // by @dbaker_h // avatar from http://t.co/rfqEslGQrt;;29;0;16;Fri Jul 11 13:09:05 +0000 2014;0;FALSE;2839;en-gb;‰ã winter.py ‰ã;1
2352006876;2352006876;saikoa0709;;;;2;14;0;2/19/2014 17:24;1;FALSE;1;zh-tw;Han Chen;1
2901778089;2901778089;BMPBug;;My BMP converter has a bizare bug, send me pictures and you'll see. I am a strong believer in the full potential of other bots. See terms in link.;https://t.co/S7QmaGvbrE;461;95;95;Tue Dec 02 03:37:16 +0000 2014;0;FALSE;115356;es;BMPBug;1
2795689592;2795689592;NeuroGen_papers;London, UK;Twitterbot from @TheGBLab! Follow me to stay up to date with research in #Alzheimer's, #Parkinson's & #Neurogenetics in general. Also on http://t.co/3j9Cwnqq9i;http://t.co/mPSP4UWryR;601;0;53;09/07/2014 10:17;0;FALSE;24135;en;NeuroGenetics papers;1
2223415243;2223415243;statementartist;The Art World;The artist makes artist statements out of everyone's tweets. Follow me and I might make one from yours. // by @ibogost;;912;1164;56;Sat Nov 30 16:52:00 +0000 2013;3951;FALSE;23106;en;Statement Artist;1
2669568144;2669568144;pooledseq;;A feed for papers related to pooled-, population-, or evolved and re- sequencing published in NCBI, ArXiv, and bioArxiv.;;236;0;26;7/22/2014 14:34;0;FALSE;9719;en;Pooled Sequencing;1
288979145;288979145;lesliehandsome;;Honey! Let's have some fun? I'm here (my login same in tw) -  https://t.co/rYVNhsOY80;;85;4707;0;Wed Apr 27 20:02:42 +0000 2011;2;FALSE;4;en;Felisiti Uebb;1
68956490;68956490;RedScareBot;Wisconsin;Joseph McCarthy claimed there were large numbers of Communists and Soviet spies and sympathizers inside the United States federal government and elsewhere.;http://t.co/PiQZ8cvNsS;14491;134;1229;8/26/2009 11:37;2923;FALSE;2497530;en;Robot J. McCarthy;1
3312790286;3312790286;AnimalVidBot;;Animal videos sourced from @macaulaylibrary. Turn up the sound! // A bot by @tinysubversions. Not affiliated with the Macaulay Library.;http://t.co/6cpr8h0hGa;281;0;27;Tue Aug 11 22:25:35 +0000 2015;0;FALSE;879;en;Animal Video Bot;1
4790723008;4790723008;classifybot;;I'm just a little bot, organizing NYPL public domain collections, trying to make some sense out of this big world. Built with data from https://t.co/jvMfPJ7cFp;;60;11;11;1/13/2016 4:11;2;FALSE;4882;en;I Classify;1
3266483216;3266483216;fontcriticbot;The Font of All Knowledge;Criticises fonts from http://t.co/wWmvMyo5Zf for the more discerning of authors. A bot created by @eegnsma;;10;1;4;Thu Jul 02 21:31:26 +0000 2015;0;FALSE;787;en;Font Critic;1
239223019;239223019;QIMRBergh_pubs;Brisbane, Australia;Official feed of scientific publications by QIMR Berghofer researchers from PubMed - This is an automated feed. Please direct any tweets at @QIMRBerghofer;http://t.co/xdxUMknhJq;174;6;13;1/17/2011 3:35;0;FALSE;1699;en;QIMRBerghofer papers;1
8,40E+19;8.40E+17;swimwear_;United States;DISCOUNT #SwimStore for exclusive #swimwear - #swimsuits, #SwimCaps, #SwimShirts, #SwimShorts, #SwimmingGoggles, #SwimsuitsForWomen etc. 20% OFF! SHOP NOW!;https://t.co/cpiOkRC8Ek;66;1801;1;09/03/2017 16:25;0;FALSE;30;en;Swimwear;1
2789910212;2789910212;TC_papers;;Pubmed twitterbot: arealization OR patterning OR somatosensory OR thalamus OR thalamocortical OR cortical development;;148;0;21;09/04/2014 14:41;0;FALSE;12083;en;TC_papers;1
129845242;129845242;Inspire_Us;;The BEST Inspirational Quotes out there!;https://t.co/6RAGS0V2Ek;2047969;102396;13095;Mon Apr 05 15:53:40 +0000 2010;860;FALSE;67905;en;Inspirational Quotes;1
8,05E+19;8.05E+17;LatinaEisenhow1;Clio, MI;Health is a state of body, wellness is a state of being.;https://t.co/Iz0WF96cj9;326;947;0;12/04/2016 15:46;0;FALSE;13;en;Health & Welbeing;1
4841627539;4841627539;joaxt1985;Seadrift city, TX, USA;Praise is what I do...;;2;353;0;1/31/2016 21:23;18;FALSE;30;en;joaxt1985;1
8,39E+19;8.39E+17;RemarqueNYU;New York, NY;Established in 1995, NYU's Remarque Institute supports the multi-disciplinary and comparative study of Europe and its near neighbors.;https://t.co/MTjAqmVaG5;15;134;0;03/06/2017 15:12;0;FALSE;3;en;Remarque Institute;1
8,05E+19;8.05E+17;HanuAcademy;Dhaka, Bangladesh;The Place To Learn Anything, Anywhere For All;;445;4997;2;12/02/2016 04:53;109;FALSE;83;en;Hanu Academy;1
42805105;42805105;swear_bot;Everywhere;I'm a robot tracking data for bad words. Don't mind me.;http://t.co/MhKNR4C7W7;369;1;16;5/27/2009 3:29;0;FALSE;318279;en;Swear_Bot;1
3350730149;3350730149;GIFsofWikipedia;;sporadically tweeting animated GIFs from Wikipedia. not affiliated with Wikipedia. DMs are open.;https://t.co/Pp9sifiU7f;8392;30;159;6/29/2015 13:36;1361;FALSE;5730;en;pics from website;1
3242711672;3242711672;RoboRosewater;;Magic cards generated by a Recurrent Neural Network, posted once a day. Not Mark Rosewater.;http://t.co/D8Htchw0Z6;20723;3;159;Thu Jun 11 22:48:36 +0000 2015;33;FALSE;663;en;RoboRosewater;1
8,41E+19;8.41E+17;MacyJordan4;;;None;0;30;0;Sun Mar 12 19:32:30 +0000 2017;0;FALSE;0;en;Macy Jordan;1
3238422218;3238422218;Slam140;Internets;bot that congratulates you for making a 140 character tweet, aka the slam dunk of tweeting - by @logoninternet;;2800;3049;19;Sun Jun 07 02:59:12 +0000 2015;20941;FALSE;17985;en;140 Slam Dunk;1
1914615907;1914615907;ColorADayBot;;What will today's color be?;http://t.co/VgsrRpy9yI;939;0;21;Sat Sep 28 16:12:55 +0000 2013;1;FALSE;626;en;Color-A-Day;1
4307950162;4307950162;Indie_Dev_Bot;;A bot created by @Gen6Games to retweet anything related to #indiedev #Unity3D;;4896;8;2186;Sat Nov 28 14:21:12 +0000 2015;57638;FALSE;57640;en;Indie Dev Bot;1
8,02E+19;8.02E+17;donniensdroopyi;Canton borough, PA, USA;All of us failed to match our dreams of perfection. So I rate us on the basis of our splendid failure to do the impossible.;;1;331;1;11/26/2016 1:30;15;FALSE;29;en;donniensdroopyi;1
2374920458;2374920458;aDNA_papers;Japan;TwitterBot for papers in ancient DNA and human genomics from arXiv, bioRxiv, & Pubmed. Curated by @bigskybioarch;;500;0;24;03/06/2014 06:25;0;FALSE;5719;en;aDNA_papers;1
2361501445;2361501445;CointraqBot;;Every hour, Cointraq Price Bot tweets the price of a randomly chosen coin worth at least $0.10;http://t.co/ZfJOwrc2xz;139;43;8;Tue Feb 25 18:39:39 +0000 2014;0;FALSE;6345;en;Cointraq Price Bot;1
7,84E+19;7.84E+17;_posibot;;‰÷Ï_ÙÕ_  ì_¥Ð _ö´‰¼§â‰_£_¥  _ÙÔ_ÙÕ;;5;0;2;10/07/2016 08:30;0;FALSE;424;en;p _Ù_ s i  ‰÷¼  b _ÙÎ_ t;1
7,74E+19;7.74E+17;Larissa_W28;Calhan town, CO, USA;Financial Controllers & M.D of Istanbul Construction, University Of Reading graduate 2009 BSc Interantional Securities, Investment&Banking;;1;498;0;09/09/2016 13:07;103;FALSE;102;en;Larissa_W28;1
1850074248;1850074248;LifehackLifehax;In your brain.;I am a bot that generates lifehackish tweets. built by @mitchc2;;30;0;8;Tue Sep 10 02:34:04 +0000 2013;0;FALSE;11572;en;Lifehack Lifehacks;1
7,11E+19;7.11E+17;InstrumentBot;;Instruments of mass construction. Made by @sculpin with Cheap Bots Done Quick. Updates twice a day. Occasionally brought to life as @Anomalophones.;;207;5;23;3/19/2016 4:05;108;FALSE;728;en;InstrumentBot;1
3038750682;3038750682;DifferenceJoke;funny town LOL;THE DIFFERENCE IS THAT THEY RHYME HA HA // see also: @badjokebot, @HinkyPinkyQs // by @thricedotted;https://t.co/qGCGtt4VjW;45;0;13;Tue Feb 24 03:46:17 +0000 2015;0;FALSE;81;en;what is different;1
2946240832;2946240832;acrotowne;;By @zhaytee // Learn how to play here: https://t.co/a38R7wz9tO;;190;187;20;12/28/2014 18:19;1;FALSE;11079;en;acrotowne;1
86297248;86297248;raviraju88;Seattle, WA;;;38;113;0;10/30/2009 12:07;1;FALSE;1;en;RAVI RAJU;1
1937939858;1937939858;AddAWordBot;(Bot by @robdubbin);Let's keep this thing going, gang! #AddaWordRuinaMovie;;197;0;82;Sat Oct 05 15:15:59 +0000 2013;0;FALSE;684818;en;AddAWordBot;1
7,78E+19;7.78E+17;vike29;Gravel Ridge, AR, USA;Updated Daily for tips to lose weight from me and from others.;;3;659;1;9/18/2016 20:07;136;FALSE;169;en;vike29;1
4765790730;4765790730;GraphicScoreBot;deerful.space;Hourly graphic scores to inspire musicians, composers, and anyone else. How to use: https://t.co/jgcn7jPp0t By @deer_ful.;https://t.co/jgcn7jPp0t;598;1;42;1/16/2016 2:00;0;FALSE;9684;en-gb;Graphic Scores;1
386263630;386263630;johnhall;Missouri, USA;CEO @influenceandco, @Forbes @Inc columnist, speaker, father/husband. I work with some of the best brands and most influential people to grow their influence;http://t.co/I3nPSIVVHm;88195;82994;1736;10/06/2011 23:24;892;TRUE;1933;en;John Hall;1
3169494832;3169494832;OMG_wikipedia;;Explaining the world, wrongly. One tweet per hour. Made by @ojahnn.;https://t.co/y6CFKTjNud;132;0;31;Wed Apr 15 09:37:22 +0000 2015;0;FALSE;14516;de;OMG Wikipedia!;1
8,32E+19;8.32E+17;flahertymiragl2;;astoloie followhoroscope zodiaque;;2;25;0;Fri Feb 17 04:40:42 +0000 2017;44;FALSE;88;en;Flaherty Miraglilo;1
8,02E+19;8.02E+17;SherriLucio;;;;187;4271;0;Fri Nov 25 14:34:45 +0000 2016;51;FALSE;165;en;sherri lucio;1
2465112602;2465112602;abotcalledquest;;;;8;5;6;Sat Apr 26 20:57:47 +0000 2014;0;FALSE;27;en;A Bot Called Quest;1
575930104;575930104;metaphorminute;;Uh, blame @tinysubversions for this one. (Actually one metaphor every two minutes. Twitter rate limits.);;879;1;151;05/10/2012 04:29;2426;FALSE;1217604;en;Metaphor-a-Minute!;1
2244682986;2244682986;aportraitofthe;;Fake James Joyce novel titles. A bot by @sillygwailo. #botALLY;http://t.co/1BZRwkXQ3a;12;0;7;Fri Dec 13 23:51:04 +0000 2013;2;FALSE;8637;en;Not James Joyce;1
8,28E+19;8.28E+17;Na1U1AX56WrkBSc;;;;9;25;0;Sun Feb 05 04:13:26 +0000 2017;400;FALSE;385;ru;Wanda Martin;1
7,82E+19;7.82E+17;LevelMccune;;ha te world thinks;;6;36;0;Sat Oct 01 18:30:04 +0000 2016;77;FALSE;151;en;Christian Mccune;1
8,27E+19;8.27E+17;Tanya2558;;Banda De origen Mexicano Experimentand diversos generos de Metal. FaceBook: Zool Of The evil Soundcloud : Zool Of The Devi;;0;32;0;Wed Feb 01 00:03:16 +0000 2017;59;FALSE;82;en;Maegan Tanya;1
8,04E+19;8.04E+17;zionb22;Affton, United States;Contemporary Pop Art, Custom Paintings and Portraits by Sarasota Artist Matt Pecson ORDER via ETSY (below);;1;337;0;11/30/2016 17:21;38;FALSE;30;en;zionb22;1
2553099692;2553099692;JEveryword;¾Ñ´¾ÏÂ;In loving memory. #taskcomplete #botALLY #thankUbasedJEDict (by @BooDooPerson);http://t.co/X2XimM5nxG;211;1;31;Sat Jun 07 18:41:24 +0000 2014;0;FALSE;46816;en;ŒÉ¬ŽÄ¬;1
2288902454;2288902454;PedanticMagick;The aether;What if your spellbook was ridiculously precise? A project of @muffinista #botALLY;http://t.co/e1oy3Udl06;113;0;32;Mon Jan 13 01:13:15 +0000 2014;0;FALSE;25120;en;Pedantic Magick;1
8,23E+19;8.23E+17;janicerogersz;Byron village, MI, USA;UN Office for the Coordination of Humanitarian Affairs (OCHA) in Asia and the Pacific provides key updates on humanitarian issues and disasters in the region;;0;235;0;1/23/2017 7:54;14;FALSE;14;en;janicerogersz;1
2612986777;2612986777;emojidoll;;Tweet ‰ÛÏ@emojidoll me‰Û to get your own unique emojidoll based on your twitter account. Over 15.6M possible combos. Made by @mroth.;;1810;1;36;Wed Jul 09 05:05:18 +0000 2014;24;FALSE;35024;en;emojidoll;1
2900522030;2900522030;blahfuture;;a little disappointed tbh;;58;0;18;Sat Nov 15 14:56:52 +0000 2014;0;FALSE;7839;en;blah future;1
2614979671;2614979671;mnemosynetron;;[WORK IN PROGRESS] reminder bot. try  @mnemosynetron remind me to X at/in/on Y. // more notes in link // by and for @thricedotted;http://t.co/S5psjVyfRn;86;28;16;Thu Jul 10 06:56:12 +0000 2014;127;FALSE;211;en;i remember stuff;1
2961844870;2961844870;cyclicdigmp;;Keep up to date on the latest publications on the universal second messenger Cyclic di-GMP with this twitter feed of up to date publications.;;17;4;4;01/05/2015 10:05;0;FALSE;228;en;Cyclic di-GMP Papers;1
7,32E+19;7.32E+17;bangbangari9;;follow @drakeftagb;;14;593;0;Sun May 15 10:28:52 +0000 2016;1;FALSE;4;en;SAVED;1
2955118029;2955118029;Billy_W83;Atherton, United States;Game developer 4ever. :0);;12;742;1;01/01/2015 17:30;148;FALSE;175;en;Billy Wood;1
2954472170;2954472170;qaefr83;Pima town, AZ, USA;I will not eat oysters. I want my food dead. Not sick. Not wounded. Dead.;;35;2118;5;01/01/2015 07:24;364;FALSE;570;en;Jacalyn Brooks;1
2944765452;2944765452;60008d2f8baa4d9;;;None;5;69;0;Sat Dec 27 08:24:25 +0000 2014;2;FALSE;0;en;Suresh;1
7,37E+19;7.37E+17;likesfrombutera;;free follow _Ù÷_;;86;433;1;Sat May 28 17:27:44 +0000 2016;174;FALSE;26;en;free follow;1
2500879824;2500879824;Acrostician;;A Creative Robot Of Statistical Text Intelligence Capabilities, from @bgawalt. Reads tweets, generates poems.;http://t.co/CB62gYrGiB;29;10;16;Sat May 17 07:33:11 +0000 2014;0;FALSE;5197;en;Acrostician;1
2208281420;2208281420;forgetmebot;Source code:;@air_hadoken was inspired by this tweet https://t.co/UhJzUPTgN6 so you get this bot. #botALLY;https://t.co/gPwvFcid10;1254;2;2852;Fri Nov 22 04:04:21 +0000 2013;3;FALSE;335950;en;Never Forget Bot;1
2620118677;2620118677;yes_ofc;yeah;of course // by @thricedotted;;36;0;12;Sat Jul 12 01:59:30 +0000 2014;879;FALSE;467;en;yes;1
7,20E+19;7.20E+17;botsburgers;;Conveniently located on Ocean Drive. A Bob's Burgers-themed twitterbot by @mtrc, with @eegnsma as our landlord. Serves twice a day.;https://t.co/j3gqkUMzw5;252;6;17;Mon Apr 11 23:08:23 +0000 2016;11;FALSE;236;en;Burger Of The Day;1
7,82E+19;7.82E+17;maryland_vernon;;1 Bristolia.;;2;52;0;Sun Oct 02 04:26:11 +0000 2016;87;FALSE;128;en;Maryland Vernon;1
8,14E+19;8.14E+17;coopaula_reedxx;Clearmont city, MO, USA;Infovis, SVG, Go Programming Language, Processing, REST, Web Architecture;;0;308;0;12/27/2016 8:21;21;FALSE;24;en;coopaula_reedxx;1
3302130449;3302130449;justdidathing;;In case you were wondering. Bot by @RobertVinluan. #botAlly;;52;1;15;Thu May 28 20:34:34 +0000 2015;0;FALSE;15085;en;Status Updates;1
